Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
414,Exit Long,win,2024-04-03 18:30,66299.60,1.39429,367.15,0.40,47092.03,0.25,489.91,0.53,204.11,0.22
414,Entry Long,enter long,2024-04-03 17:30,65983.36,1.39429,367.15,0.40,47092.03,0.25,489.91,0.53,204.11,0.22
413,Exit Long,win,2024-04-03 16:30,66159.54,1.400241,565.49,0.61,46724.88,0.39,722.02,0.78,310.39,0.34
413,Entry Long,enter long,2024-04-03 12:00,65702.94,1.400241,565.49,0.61,46724.88,0.39,722.02,0.78,310.39,0.34
412,Exit Long,win,2024-04-03 08:00,66819.92,1.389584,777.99,0.85,46159.38,0.54,967.77,1.05,914.99,0.99
412,Entry Long,enter long,2024-04-03 04:30,66206.84,1.389584,777.99,0.85,46159.38,0.54,967.77,1.05,914.99,0.99
411,Exit Long,loss,2024-04-02 19:30,65826.15,1.324924,-4857.02,-5.28,45381.40,-3.23,199.71,0.22,6533.05,7.10
411,Entry Long,enter long,2024-04-01 18:00,69437.93,1.324924,-4857.02,-5.28,45381.40,-3.23,199.71,0.22,6533.05,7.10
410,Exit Long,sl limit,2024-04-01 09:00,68385.53,1.325542,-1425.10,-1.55,50238.42,-0.94,26.59,0.03,1388.84,1.51
410,Entry Long,enter long,2024-04-01 08:00,69405.52,1.325542,-1425.10,-1.55,50238.42,-0.94,26.59,0.03,1388.84,1.51
409,Exit Long,win,2024-03-27 22:00,69627.32,1.331464,632.45,0.69,51663.51,0.42,679.73,0.74,87.69,0.10
409,Entry Long,enter long,2024-03-27 20:30,69096.83,1.331464,632.45,0.69,51663.51,0.42,679.73,0.74,87.69,0.10
408,Exit Long,win,2024-03-26 16:30,70244.51,1.324487,963.93,1.05,51031.07,0.64,1015.44,1.10,135.85,0.15
408,Entry Long,enter long,2024-03-26 13:30,69460.85,1.324487,963.93,1.05,51031.07,0.64,1015.44,1.10,135.85,0.15
407,Exit Long,win,2024-03-25 20:30,70497.04,1.318064,845.67,0.92,50067.14,0.57,1120.58,1.22,152.25,0.17
407,Entry Long,enter long,2024-03-25 15:00,69799.32,1.318064,845.67,0.92,50067.14,0.57,1120.58,1.22,152.25,0.17
406,Exit Long,loss,2024-03-24 01:30,64588.34,1.41818,-475.52,-0.52,49221.46,-0.32,421.47,0.46,1541.45,1.67
406,Entry Long,enter long,2024-03-23 15:00,64871.86,1.41818,-475.52,-0.52,49221.46,-0.32,421.47,0.46,1541.45,1.67
405,Exit Long,win,2024-03-21 07:00,67621.69,1.361611,0.86,0.00,49696.99,0.00,233.49,0.25,2003.91,2.18
405,Entry Long,enter long,2024-03-20 20:30,67566.98,1.361611,0.86,0.00,49696.99,0.00,233.49,0.25,2003.91,2.18
404,Exit Long,win,2024-03-20 12:30,65411.02,1.46785,3938.40,4.28,49696.12,2.70,4071.13,4.42,1018.62,1.11
404,Entry Long,enter long,2024-03-20 10:00,62676.68,1.46785,3938.40,4.28,49696.12,2.70,4071.13,4.42,1018.62,1.11
403,Exit Long,win,2024-03-20 01:00,62656.82,1.487543,1130.68,1.23,45757.73,0.78,1299.77,1.41,1601.81,1.74
403,Entry Long,enter long,2024-03-19 21:30,61846.92,1.487543,1130.68,1.23,45757.73,0.78,1299.77,1.41,1601.81,1.74
402,Exit Long,win,2024-03-19 21:00,63380.44,1.460222,475.71,0.52,44627.05,0.33,576.84,0.63,2167.60,2.36
402,Entry Long,enter long,2024-03-19 16:00,63004.11,1.460222,475.71,0.52,44627.05,0.33,576.84,0.63,2167.60,2.36
401,Exit Long,win,2024-03-19 09:30,64019.07,1.449854,744.43,0.81,44151.34,0.52,1002.46,1.09,1585.04,1.72
401,Entry Long,enter long,2024-03-19 02:30,63454.63,1.449854,744.43,0.81,44151.34,0.52,1002.46,1.09,1585.04,1.72
400,Exit Long,loss,2024-03-18 15:00,67655.47,1.353569,-497.06,-0.54,43406.91,-0.35,733.04,0.80,1905.98,2.07
400,Entry Long,enter long,2024-03-18 07:00,67968.44,1.353569,-497.06,-0.54,43406.91,-0.35,733.04,0.80,1905.98,2.07
399,Exit Long,win,2024-03-17 02:30,66478.54,1.395001,663.78,0.72,43903.97,0.46,1031.21,1.12,1998.16,2.17
399,Entry Long,enter long,2024-03-17 00:00,65949.74,1.395001,663.78,0.72,43903.97,0.46,1031.21,1.12,1998.16,2.17
398,Exit Long,loss,2024-03-16 20:00,66397.18,1.356735,-1989.43,-2.16,43240.19,-1.37,356.94,0.39,4112.32,4.47
398,Entry Long,enter long,2024-03-16 11:00,67809.83,1.356735,-1989.43,-2.16,43240.19,-1.37,356.94,0.39,4112.32,4.47
397,Exit Long,win,2024-03-16 01:30,69417.82,1.326299,-4.79,-0.01,45229.61,0.00,55.88,0.06,1070.70,1.16
397,Entry Long,enter long,2024-03-15 19:00,69365.92,1.326299,-4.79,-0.01,45229.61,0.00,55.88,0.06,1070.70,1.16
396,Exit Long,win,2024-03-15 07:30,68445.10,1.372752,1883.78,2.05,45234.41,1.31,2182.89,2.37,2054.70,2.23
396,Entry Long,enter long,2024-03-15 02:30,67018.65,1.372752,1883.78,2.05,45234.41,1.31,2182.89,2.37,2054.70,2.23
395,Exit Long,loss,2024-03-14 15:30,71050.01,1.260688,-2500.66,-2.72,43350.63,-1.71,37.77,0.04,5649.86,6.14
395,Entry Long,enter long,2024-03-14 04:30,72975.97,1.260688,-2500.66,-2.72,43350.63,-1.71,37.77,0.04,5649.86,6.14
394,Exit Long,win,2024-03-13 13:30,73420.32,1.258963,359.75,0.39,45851.29,0.25,422.80,0.46,1989.25,2.16
394,Entry Long,enter long,2024-03-13 05:30,73075.97,1.258963,359.75,0.39,45851.29,0.25,422.80,0.46,1989.25,2.16
393,Exit Long,win,2024-03-12 07:00,72255.65,1.284488,737.65,0.80,45491.54,0.51,809.46,0.88,242.00,0.26
393,Entry Long,enter long,2024-03-12 06:00,71623.82,1.284488,737.65,0.80,45491.54,0.51,809.46,0.88,242.00,0.26
392,Exit Long,win,2024-03-11 16:00,72664.26,1.27817,803.33,0.87,44753.89,0.56,922.27,1.00,184.56,0.20
392,Entry Long,enter long,2024-03-11 13:30,71977.90,1.27817,803.33,0.87,44753.89,0.56,922.27,1.00,184.56,0.20
391,Exit Long,win,2024-03-11 09:00,72446.06,1.287067,1168.90,1.27,43950.55,0.82,1290.27,1.40,36.80,0.04
391,Entry Long,enter long,2024-03-11 07:30,71480.30,1.287067,1168.90,1.27,43950.55,0.82,1290.27,1.40,36.80,0.04
390,Exit Long,win,2024-03-08 23:30,68507.99,1.346377,163.94,0.18,42781.65,0.11,308.29,0.33,526.94,0.57
390,Entry Long,enter long,2024-03-08 14:30,68331.49,1.346377,163.94,0.18,42781.65,0.11,308.29,0.33,526.94,0.57
389,Exit Long,loss,2024-03-06 18:30,66417.40,1.382444,-255.17,-0.28,42617.71,-0.18,104.98,0.11,1318.85,1.43
389,Entry Long,enter long,2024-03-06 14:00,66548.79,1.382444,-255.17,-0.28,42617.71,-0.18,104.98,0.11,1318.85,1.43
388,Exit Long,win,2024-03-06 10:30,67395.46,1.39104,1675.52,1.82,42872.88,1.19,1986.84,2.16,2218.60,2.41
388,Entry Long,enter long,2024-03-06 02:30,66137.54,1.39104,1675.52,1.82,42872.88,1.19,1986.84,2.16,2218.60,2.41
387,Exit Long,win,2024-03-05 21:30,64635.80,1.456846,2090.00,2.27,41197.36,1.50,2221.63,2.41,490.90,0.53
387,Entry Long,enter long,2024-03-05 18:30,63150.08,1.456846,2090.00,2.27,41197.36,1.50,2221.63,2.41,490.90,0.53
386,Exit Long,win,2024-03-05 05:30,67332.40,1.366407,-70.13,-0.08,39107.36,-0.05,145.55,0.16,3401.73,3.70
386,Entry Long,enter long,2024-03-04 21:30,67329.86,1.366407,-70.13,-0.08,39107.36,-0.05,145.55,0.16,3401.73,3.70
385,Exit Long,win,2024-02-29 07:00,63266.74,1.473543,1152.19,1.25,39177.49,0.83,1232.94,1.34,605.28,0.66
385,Entry Long,enter long,2024-02-29 02:00,62434.54,1.473543,1152.19,1.25,39177.49,0.83,1232.94,1.34,605.28,0.66
384,Exit Long,win,2024-02-28 21:30,62432.96,1.503749,1809.20,1.97,38025.30,1.33,2152.46,2.34,145.27,0.16
384,Entry Long,enter long,2024-02-28 18:00,61180.39,1.503749,1809.20,1.97,38025.30,1.33,2152.46,2.34,145.27,0.16
383,Exit Long,win,2024-02-27 21:00,57091.00,1.62016,422.80,0.46,36216.10,0.31,460.57,0.50,151.62,0.16
383,Entry Long,enter long,2024-02-27 18:30,56784.49,1.62016,422.80,0.46,36216.10,0.31,460.57,0.50,151.62,0.16
382,Exit Long,win,2024-02-23 04:30,51209.58,1.802637,238.56,0.26,35793.31,0.18,438.56,0.48,404.97,0.44
382,Entry Long,enter long,2024-02-22 20:00,51036.34,1.802637,238.56,0.26,35793.31,0.18,438.56,0.48,404.97,0.44
381,Exit Long,win,2024-02-22 10:30,51689.85,1.780431,-43.36,-0.05,35554.74,-0.03,73.11,0.08,1404.44,1.53
381,Entry Long,enter long,2024-02-22 03:30,51672.86,1.780431,-43.36,-0.05,35554.74,-0.03,73.11,0.08,1404.44,1.53
380,Exit Long,win,2024-02-21 14:00,51306.78,1.806519,612.82,0.67,35598.11,0.45,652.22,0.71,533.45,0.58
380,Entry Long,enter long,2024-02-21 10:30,50926.66,1.806519,612.82,0.67,35598.11,0.45,652.22,0.71,533.45,0.58
379,Exit Long,sl limit,2024-02-21 05:00,50641.24,1.764866,-2697.52,-2.93,34985.29,-1.96,30.67,0.03,2661.77,2.89
379,Entry Long,enter long,2024-02-20 18:00,52128.59,1.764866,-2697.52,-2.93,34985.29,-1.96,30.67,0.03,2661.77,2.89
378,Exit Long,win,2024-02-20 03:00,51979.62,1.782386,573.91,0.62,37682.81,0.42,627.12,0.68,98.92,0.11
378,Entry Long,enter long,2024-02-20 02:00,51616.19,1.782386,573.91,0.62,37682.81,0.42,627.12,0.68,98.92,0.11
377,Exit Long,win,2024-02-19 22:00,51914.29,1.781733,423.63,0.46,37108.90,0.31,562.33,0.61,615.01,0.67
377,Entry Long,enter long,2024-02-19 17:30,51635.11,1.781733,423.63,0.46,37108.90,0.31,562.33,0.61,615.01,0.67
376,Exit Long,win,2024-02-18 01:30,51794.58,1.785125,386.06,0.42,36685.27,0.28,437.15,0.47,652.63,0.71
376,Entry Long,enter long,2024-02-17 18:30,51536.98,1.785125,386.06,0.42,36685.27,0.28,437.15,0.47,652.63,0.71
375,Exit Long,win,2024-02-16 16:00,52134.85,1.777219,581.19,0.63,36299.21,0.43,629.62,0.68,135.77,0.15
375,Entry Long,enter long,2024-02-16 12:30,51766.27,1.777219,581.19,0.63,36299.21,0.43,629.62,0.68,135.77,0.15
374,Exit Long,win,2024-02-16 03:30,52301.47,1.76677,330.92,0.36,35718.02,0.24,369.10,0.40,863.56,0.94
374,Entry Long,enter long,2024-02-15 22:30,52072.42,1.76677,330.92,0.36,35718.02,0.24,369.10,0.40,863.56,0.94
373,Exit Long,win,2024-02-15 19:30,52193.68,1.770761,348.77,0.38,35387.10,0.26,720.34,0.78,1134.81,1.23
373,Entry Long,enter long,2024-02-15 08:30,51955.06,1.770761,348.77,0.38,35387.10,0.26,720.34,0.78,1134.81,1.23
372,Exit Long,win,2024-02-15 03:30,52329.77,1.7637,220.33,0.24,35038.33,0.16,338.30,0.37,870.45,0.95
372,Entry Long,enter long,2024-02-14 22:00,52163.05,1.7637,220.33,0.24,35038.33,0.16,338.30,0.37,870.45,0.95
371,Exit Long,win,2024-02-13 00:00,50099.62,1.846887,454.56,0.49,34818.01,0.34,539.41,0.59,38.24,0.04
371,Entry Long,enter long,2024-02-12 20:30,49813.53,1.846887,454.56,0.49,34818.01,0.34,539.41,0.59,38.24,0.04
370,Exit Long,win,2024-02-12 13:30,50187.28,1.856562,1101.73,1.20,34363.44,0.83,1284.89,1.40,36.80,0.04
370,Entry Long,enter long,2024-02-12 12:30,49553.96,1.856562,1101.73,1.20,34363.44,0.83,1284.89,1.40,36.80,0.04
369,Exit Long,win,2024-02-10 20:00,48097.82,1.931844,843.56,0.92,33261.72,0.64,973.71,1.06,78.97,0.09
369,Entry Long,enter long,2024-02-10 18:00,47622.87,1.931844,843.56,0.92,33261.72,0.64,973.71,1.06,78.97,0.09
368,Exit Long,win,2024-02-10 12:00,47515.14,1.948835,525.37,0.57,32418.15,0.40,627.52,0.68,61.34,0.07
368,Entry Long,enter long,2024-02-10 10:00,47207.67,1.948835,525.37,0.57,32418.15,0.40,627.52,0.68,61.34,0.07
367,Exit Long,loss,2024-02-10 05:00,47269.37,1.942229,-265.55,-0.29,31892.78,-0.20,0,0.00,954.00,1.04
367,Entry Long,enter long,2024-02-09 22:30,47368.24,1.942229,-265.55,-0.29,31892.78,-0.20,0,0.00,954.00,1.04
366,Exit Long,win,2024-02-08 01:30,44708.77,2.068336,398.97,0.43,32158.34,0.30,473.98,0.51,172.50,0.19
366,Entry Long,enter long,2024-02-07 21:30,44480.20,2.068336,398.97,0.43,32158.34,0.30,473.98,0.51,172.50,0.19
365,Exit Long,win,2024-02-07 06:00,43097.13,2.145897,408.24,0.44,31759.37,0.31,447.36,0.49,60.88,0.07
365,Entry Long,enter long,2024-02-07 03:30,42872.50,2.145897,408.24,0.44,31759.37,0.31,447.36,0.49,60.88,0.07
364,Exit Long,win,2024-02-06 00:30,42853.25,2.156392,334.66,0.36,31351.13,0.26,397.35,0.43,40.08,0.04
364,Entry Long,enter long,2024-02-05 23:00,42663.85,2.156392,334.66,0.36,31351.13,0.26,397.35,0.43,40.08,0.04
363,Exit Long,loss,2024-02-05 16:30,42668.42,2.131369,-1131.02,-1.23,31016.47,-0.86,0,0.00,1874.15,2.04
363,Entry Long,enter long,2024-02-05 07:30,43164.74,2.131369,-1131.02,-1.23,31016.47,-0.86,0,0.00,1874.15,2.04
362,Exit Long,win,2024-02-01 23:00,43195.66,2.13798,277.74,0.30,32147.49,0.21,322.47,0.35,236.29,0.26
362,Entry Long,enter long,2024-02-01 20:30,43031.26,2.13798,277.74,0.30,32147.49,0.21,322.47,0.35,236.29,0.26
361,Exit Long,loss,2024-02-01 00:00,42196.41,2.16347,-782.61,-0.85,31869.74,-0.59,308.27,0.33,1456.04,1.58
361,Entry Long,enter long,2024-01-31 13:30,42524.26,2.16347,-782.61,-0.85,31869.74,-0.59,308.27,0.33,1456.04,1.58
360,Exit Long,win,2024-01-30 03:30,43475.13,2.120432,112.39,0.12,32652.35,0.08,174.14,0.19,316.55,0.34
360,Entry Long,enter long,2024-01-29 22:00,43387.38,2.120432,112.39,0.12,32652.35,0.08,174.14,0.19,316.55,0.34
359,Exit Long,win,2024-01-27 08:00,41839.98,2.200062,-23.06,-0.03,32539.96,-0.02,208.59,0.23,957.61,1.04
359,Entry Long,enter long,2024-01-26 16:30,41817.00,2.200062,-23.06,-0.03,32539.96,-0.02,208.59,0.23,957.61,1.04
358,Exit Long,win,2024-01-26 02:00,40180.79,2.300109,346.46,0.38,32563.02,0.26,419.15,0.46,256.81,0.28
358,Entry Long,enter long,2024-01-25 23:30,39998.09,2.300109,346.46,0.38,32563.02,0.26,419.15,0.46,256.81,0.28
357,Exit Long,loss,2024-01-25 12:30,39975.79,2.300087,-125.77,-0.14,32216.56,-0.10,125.01,0.14,1097.32,1.19
357,Entry Long,enter long,2024-01-25 05:00,39998.48,2.300087,-125.77,-0.14,32216.56,-0.10,125.01,0.14,1097.32,1.19
356,Exit Long,win,2024-01-25 04:00,40261.09,2.29824,455.84,0.50,32342.33,0.35,556.74,0.60,191.13,0.21
356,Entry Long,enter long,2024-01-25 02:30,40030.63,2.29824,455.84,0.50,32342.33,0.35,556.74,0.60,191.13,0.21
355,Exit Long,win,2024-01-25 00:00,40080.98,2.301065,155.26,0.17,31886.49,0.12,213.81,0.23,474.53,0.52
355,Entry Long,enter long,2024-01-24 18:30,39981.48,2.301065,155.26,0.17,31886.49,0.12,213.81,0.23,474.53,0.52
354,Exit Long,win,2024-01-24 16:00,40118.72,2.298464,137.75,0.15,31731.22,0.10,350.84,0.38,1350.76,1.47
354,Entry Long,enter long,2024-01-24 05:30,40026.73,2.298464,137.75,0.15,31731.22,0.10,350.84,0.38,1350.76,1.47
353,Exit Long,win,2024-01-23 23:30,39866.37,2.323029,536.93,0.58,31593.47,0.41,586.35,0.64,128.12,0.14
353,Entry Long,enter long,2024-01-23 20:30,39603.45,2.323029,536.93,0.58,31593.47,0.41,586.35,0.64,128.12,0.14
352,Exit Long,loss,2024-01-23 09:30,39292.06,2.312754,-1200.25,-1.30,31056.55,-0.91,156.55,0.17,2934.94,3.19
352,Entry Long,enter long,2024-01-23 00:00,39779.40,2.312754,-1200.25,-1.30,31056.55,-0.91,156.55,0.17,2934.94,3.19
351,Exit Long,sl limit,2024-01-22 11:30,40196.25,2.277894,-510.60,-0.55,32256.79,-0.38,1787.13,1.94,473.97,0.51
351,Entry Long,enter long,2024-01-22 03:00,40388.17,2.277894,-510.60,-0.55,32256.79,-0.38,1787.13,1.94,473.97,0.51
350,Exit Long,win,2024-01-19 23:00,41665.26,2.218015,340.43,0.37,32767.39,0.26,424.39,0.46,38.22,0.04
350,Entry Long,enter long,2024-01-19 17:30,41478.52,2.218015,340.43,0.37,32767.39,0.26,424.39,0.46,38.22,0.04
349,Exit Long,win,2024-01-18 23:00,41243.70,2.247797,633.59,0.69,32426.96,0.48,697.74,0.76,459.34,0.50
349,Entry Long,enter long,2024-01-18 20:00,40928.96,2.247797,633.59,0.69,32426.96,0.48,697.74,0.76,459.34,0.50
348,Exit Long,loss,2024-01-17 12:00,42686.79,2.132601,-1039.28,-1.13,31793.38,-0.78,64.88,0.07,2073.95,2.25
348,Entry Long,enter long,2024-01-16 16:30,43139.79,2.132601,-1039.28,-1.13,31793.38,-0.78,64.88,0.07,2073.95,2.25
347,Exit Long,win,2024-01-15 20:00,42778.24,2.154988,112.93,0.12,32832.66,0.09,283.22,0.31,789.82,0.86
347,Entry Long,enter long,2024-01-15 14:30,42691.65,2.154988,112.93,0.12,32832.66,0.09,283.22,0.31,789.82,0.86
346,Exit Long,loss,2024-01-13 07:30,42856.87,2.143533,-208.40,-0.23,32719.73,-0.16,8.71,0.01,932.80,1.01
346,Entry Long,enter long,2024-01-13 02:30,42919.78,2.143533,-208.40,-0.23,32719.73,-0.16,8.71,0.01,932.80,1.01
345,Exit Long,win,2024-01-12 22:00,42933.96,2.196371,2224.42,2.42,32928.13,1.70,2358.36,2.56,36.80,0.04
345,Entry Long,enter long,2024-01-12 15:00,41887.26,2.196371,2224.42,2.42,32928.13,1.70,2358.36,2.56,36.80,0.04
344,Exit Long,win,2024-01-11 03:00,46542.55,1.996149,831.91,0.90,30703.71,0.64,885.82,0.96,913.27,0.99
344,Entry Long,enter long,2024-01-10 22:30,46088.74,1.996149,831.91,0.90,30703.71,0.64,885.82,0.96,913.27,0.99
343,Exit Long,loss,2024-01-10 08:30,45562.58,2.00216,-849.71,-0.92,29871.80,-0.65,207.06,0.22,3322.99,3.61
343,Entry Long,enter long,2024-01-09 22:00,45950.37,2.00216,-849.71,-0.92,29871.80,-0.65,207.06,0.22,3322.99,3.61
342,Exit Long,win,2024-01-09 20:00,46199.11,2.014062,973.86,1.06,30721.50,0.75,1051.94,1.14,115.23,0.13
342,Entry Long,enter long,2024-01-09 18:00,45678.83,2.014062,973.86,1.06,30721.50,0.75,1051.94,1.14,115.23,0.13
341,Exit Long,win,2024-01-09 00:00,46931.79,1.969927,378.46,0.41,29747.65,0.29,443.53,0.48,191.95,0.21
341,Entry Long,enter long,2024-01-08 22:00,46702.22,1.969927,378.46,0.41,29747.65,0.29,443.53,0.48,191.95,0.21
340,Exit Long,loss,2024-01-06 07:00,43872.06,2.093643,-221.10,-0.24,29369.19,-0.17,199.34,0.22,1078.20,1.17
340,Entry Long,enter long,2024-01-05 19:00,43942.54,2.093643,-221.10,-0.24,29369.19,-0.17,199.34,0.22,1078.20,1.17
339,Exit Long,win,2024-01-05 13:30,43995.13,2.107292,636.72,0.69,29590.29,0.49,1529.80,1.66,1311.04,1.42
339,Entry Long,enter long,2024-01-05 03:30,43657.92,2.107292,636.72,0.69,29590.29,0.49,1529.80,1.66,1311.04,1.42
338,Exit Long,win,2024-01-04 05:30,43423.66,2.149081,1246.87,1.35,28953.58,0.98,1329.01,1.44,223.77,0.24
338,Entry Long,enter long,2024-01-04 00:30,42808.98,2.149081,1246.87,1.35,28953.58,0.98,1329.01,1.44,223.77,0.24
337,Exit Long,win,2024-01-03 19:30,43170.16,2.152855,865.12,0.94,27706.71,0.68,1040.90,1.13,166.23,0.18
337,Entry Long,enter long,2024-01-03 18:00,42733.95,2.152855,865.12,0.94,27706.71,0.68,1040.90,1.13,166.23,0.18
336,Exit Long,win,2024-01-03 17:00,42914.33,2.176487,1328.35,1.44,26841.59,1.06,1610.37,1.75,199.04,0.22
336,Entry Long,enter long,2024-01-03 11:30,42269.94,2.176487,1328.35,1.44,26841.59,1.06,1610.37,1.75,199.04,0.22
335,Exit Long,win,2024-01-02 18:30,45343.28,2.04238,534.38,0.58,25513.24,0.43,746.90,0.81,859.63,0.93
335,Entry Long,enter long,2024-01-02 08:00,45045.48,2.04238,534.38,0.58,25513.24,0.43,746.90,0.81,859.63,0.93
334,Exit Long,win,2024-01-01 11:00,43090.38,2.158536,938.15,1.02,24978.86,0.76,1258.04,1.37,58.43,0.06
334,Entry Long,enter long,2024-01-01 07:00,42621.47,2.158536,938.15,1.02,24978.86,0.76,1258.04,1.37,58.43,0.06
333,Exit Long,win,2023-12-30 17:30,42358.47,2.183183,402.54,0.44,24040.71,0.33,592.76,0.64,85.83,0.09
333,Entry Long,enter long,2023-12-30 15:30,42140.29,2.183183,402.54,0.44,24040.71,0.33,592.76,0.64,85.83,0.09
332,Exit Long,win,2023-12-30 05:00,42069.88,2.192824,178.17,0.19,23638.17,0.14,215.07,0.23,931.91,1.01
332,Entry Long,enter long,2023-12-30 00:30,41955.02,2.192824,178.17,0.19,23638.17,0.14,215.07,0.23,931.91,1.01
331,Exit Long,win,2023-12-29 02:30,42692.11,2.164558,335.79,0.36,23460.01,0.27,414.40,0.45,552.79,0.60
331,Entry Long,enter long,2023-12-29 00:00,42502.90,2.164558,335.79,0.36,23460.01,0.27,414.40,0.45,552.79,0.60
330,Exit Long,loss,2023-12-28 16:00,42735.00,2.122374,-1373.39,-1.49,23124.21,-1.10,17.96,0.02,2234.73,2.43
330,Entry Long,enter long,2023-12-27 21:30,43347.67,2.122374,-1373.39,-1.49,23124.21,-1.10,17.96,0.02,2234.73,2.43
329,Exit Long,win,2023-12-26 22:30,42458.63,2.171429,122.25,0.13,24497.61,0.10,247.46,0.27,536.19,0.58
329,Entry Long,enter long,2023-12-26 17:30,42368.40,2.171429,122.25,0.13,24497.61,0.10,247.46,0.27,536.19,0.58
328,Exit Long,loss,2023-12-26 14:00,42328.44,2.159356,-671.16,-0.73,24375.36,-0.54,239.40,0.26,2157.48,2.34
328,Entry Long,enter long,2023-12-26 07:30,42605.28,2.159356,-671.16,-0.73,24375.36,-0.54,239.40,0.26,2157.48,2.34
327,Exit Long,loss,2023-12-26 05:30,42772.95,2.114127,-1645.48,-1.79,25046.51,-1.30,40.75,0.04,2866.22,3.11
327,Entry Long,enter long,2023-12-25 17:00,43516.76,2.114127,-1645.48,-1.79,25046.51,-1.30,40.75,0.04,2866.22,3.11
326,Exit Long,win,2023-12-25 15:00,43652.55,2.116869,332.97,0.36,26691.99,0.26,512.08,0.56,248.99,0.27
326,Entry Long,enter long,2023-12-25 11:30,43460.41,2.116869,332.97,0.36,26691.99,0.26,512.08,0.56,248.99,0.27
325,Exit Long,win,2023-12-22 11:00,43910.28,2.110589,602.70,0.65,26359.02,0.48,754.86,0.82,345.45,0.38
325,Entry Long,enter long,2023-12-22 05:00,43589.72,2.110589,602.70,0.65,26359.02,0.48,754.86,0.82,345.45,0.38
324,Exit Long,win,2023-12-20 20:30,43670.64,2.108868,22.00,0.02,25756.32,0.02,362.64,0.39,674.08,0.73
324,Entry Long,enter long,2023-12-20 13:00,43625.29,2.108868,22.00,0.02,25756.32,0.02,362.64,0.39,674.08,0.73
323,Exit Long,win,2023-12-19 01:00,43163.11,2.143751,457.17,0.50,25734.32,0.36,503.38,0.55,251.41,0.27
323,Entry Long,enter long,2023-12-18 21:30,42915.42,2.143751,457.17,0.50,25734.32,0.36,503.38,0.55,251.41,0.27
322,Exit Long,loss,2023-12-17 09:30,42080.14,2.183105,-208.16,-0.23,25277.15,-0.17,154.27,0.17,1339.68,1.46
322,Entry Long,enter long,2023-12-16 17:30,42141.80,2.183105,-208.16,-0.23,25277.15,-0.17,154.27,0.17,1339.68,1.46
321,Exit Long,win,2023-12-15 20:30,42339.50,2.188361,580.26,0.63,25485.31,0.46,722.71,0.79,887.46,0.96
321,Entry Long,enter long,2023-12-15 15:00,42040.59,2.188361,580.26,0.63,25485.31,0.46,722.71,0.79,887.46,0.96
320,Exit Long,loss,2023-12-15 13:00,42226.75,2.152098,-1197.02,-1.30,24905.05,-0.95,98.59,0.11,2334.64,2.54
320,Entry Long,enter long,2023-12-15 04:00,42748.97,2.152098,-1197.02,-1.30,24905.05,-0.95,98.59,0.11,2334.64,2.54
319,Exit Long,win,2023-12-13 23:00,43039.66,2.150285,473.73,0.51,26102.06,0.38,687.85,0.75,260.19,0.28
319,Entry Long,enter long,2023-12-13 17:00,42785.02,2.150285,473.73,0.51,26102.06,0.38,687.85,0.75,260.19,0.28
318,Exit Long,win,2023-12-13 06:00,41359.05,2.24441,752.78,0.82,25628.33,0.60,795.45,0.86,53.00,0.06
318,Entry Long,enter long,2023-12-13 04:30,40990.71,2.24441,752.78,0.82,25628.33,0.60,795.45,0.86,53.00,0.06
317,Exit Long,win,2023-12-13 00:00,41191.55,2.243794,351.61,0.38,24875.56,0.28,447.61,0.49,930.46,1.01
317,Entry Long,enter long,2023-12-12 18:00,41001.97,2.243794,351.61,0.38,24875.56,0.28,447.61,0.49,930.46,1.01
316,Exit Long,loss,2023-12-12 16:00,41484.71,2.212359,-294.42,-0.32,24523.95,-0.24,996.08,1.08,2080.64,2.26
316,Entry Long,enter long,2023-12-12 04:30,41584.56,2.212359,-294.42,-0.32,24523.95,-0.24,996.08,1.08,2080.64,2.26
315,Exit Long,win,2023-12-12 00:30,41928.03,2.208675,531.58,0.58,24818.37,0.43,834.15,0.91,646.84,0.70
315,Entry Long,enter long,2023-12-11 21:00,41653.92,2.208675,531.58,0.58,24818.37,0.43,834.15,0.91,646.84,0.70
314,Exit Long,loss,2023-12-11 17:00,41641.01,2.17891,-1341.07,-1.46,24286.79,-1.07,42.36,0.05,4452.78,4.84
314,Entry Long,enter long,2023-12-11 05:30,42222.94,2.17891,-1341.07,-1.46,24286.79,-1.07,42.36,0.05,4452.78,4.84
313,Exit Long,win,2023-12-08 21:00,44271.98,2.086577,303.17,0.33,25627.85,0.24,365.87,0.40,98.85,0.11
313,Entry Long,enter long,2023-12-08 18:00,44091.34,2.086577,303.17,0.33,25627.85,0.24,365.87,0.40,98.85,0.11
312,Exit Long,win,2023-12-08 04:00,43493.83,2.131949,652.74,0.71,25324.69,0.52,725.86,0.79,157.11,0.17
312,Entry Long,enter long,2023-12-08 00:00,43153.00,2.131949,652.74,0.71,25324.69,0.52,725.86,0.79,157.11,0.17
311,Exit Long,loss,2023-12-07 07:30,43502.32,2.096184,-884.37,-0.96,24671.94,-0.70,103.75,0.11,2187.59,2.38
311,Entry Long,enter long,2023-12-06 23:30,43889.26,2.096184,-884.37,-0.96,24671.94,-0.70,103.75,0.11,2187.59,2.38
